Gene	Symbol
LINC02565	LINC02565
ST8SIA3	ST8SIA3
ONECUT2	ONECUT2
FECH	FECH
NARS	NARS1
ATP8B1	ATP8B1
LINC01897	LINC01897
NEDD4L	NEDD4L
MIR122HG	MIR122HG
ALPK2	ALPK2
MALT1	MALT1
LINC01926	LINC01926
ZNF532	ZNF532
SEC11C	SEC11C
GRP	GRP
RAX	RAX
CPLX4	CPLX4
LMAN1	LMAN1
CCBE1	CCBE1
PMAIP1	PMAIP1
AC090771.2	LINC03111
MC4R	MC4R
CDH20	CDH20
LINC01544	LINC01544
RNF152	RNF152
PIGN	PIGN
RELCH	RELCH
TNFRSF11A	TNFRSF11A
ZCCHC2	ZCCHC2
PHLPP1	PHLPP1
BCL2	BCL2
KDSR	KDSR
VPS4B	VPS4B
SERPINB5	SERPINB5
SERPINB12	SERPINB12
SERPINB13	SERPINB13
SERPINB4	SERPINB4
SERPINB11	SERPINB11
SERPINB3	SERPINB3
SERPINB7	SERPINB7
SERPINB2	SERPINB2
SERPINB10	SERPINB10
HMSD	HMSD
SERPINB8	SERPINB8
LINC01924	LINC01924
LINC00305	LINC00305
LINC01538	LINC01538
LINC01916	LINC01916
CDH7	CDH7
CDH19	CDH19
DSEL	DSEL
LINC01903	LINC01903
LINC01912	LINC01912
LINC01910	LINC01910
CFD	CFD
R3HDM4	R3HDM4
KISS1R	KISS1R
ARID3A	ARID3A
WDR18	WDR18
GRIN3B	GRIN3B
TMEM259	TMEM259
CNN2	CNN2
ABCA7	ABCA7
ARHGAP45	ARHGAP45
POLR2E	POLR2E
GPX4	GPX4
SBNO2	SBNO2
STK11	STK11
CBARP	CBARP
ATP5F1D	ATP5F1D
MIDN	MIDN
CIRBP	CIRBP
CIRBP-AS1	CIRBP-AS1
FAM174C	FAM174C
EFNA2	EFNA2
PWWP3A	PWWP3A
NDUFS7	NDUFS7
GAMT	GAMT
DAZAP1	DAZAP1
RPS15	RPS15
APC2	APC2
C19orf25	C19orf25
PCSK4	PCSK4
REEP6	REEP6
ADAMTSL5	ADAMTSL5
PLK5	PLK5
MEX3D	MEX3D
MBD3	MBD3
UQCR11	UQCR11
TCF3	TCF3
ONECUT3	ONECUT3
ATP8B3	ATP8B3
REXO1	REXO1
KLF16	KLF16
ABHD17A	ABHD17A
SCAMP4	SCAMP4
ADAT3	ADAT3
CSNK1G2	CSNK1G2
CSNK1G2-AS1	CSNK1G2-AS1
BTBD2	BTBD2
MKNK2	MKNK2
MOB3A	MOB3A
IZUMO4	IZUMO4
AP3D1	AP3D1
DOT1L	DOT1L
PLEKHJ1	PLEKHJ1
SF3A2	SF3A2
AMH	AMH
JSRP1	JSRP1
OAZ1	OAZ1
PEAK3	PEAK3
LINGO3	LINGO3
LSM7	LSM7
SPPL2B	SPPL2B
TMPRSS9	TMPRSS9
TIMM13	TIMM13
LMNB2	LMNB2
LINC01775	LINC01775
GADD45B	GADD45B
GNG7	GNG7
DIRAS1	DIRAS1
SLC39A3	SLC39A3
SGTA	SGTA
THOP1	THOP1
ZNF554	ZNF554
ZNF555	ZNF555
ZNF556	ZNF556
ZNF57	ZNF57
ZNF77	ZNF77
TLE6	TLE6
TLE2	TLE2
TLE5	TLE5
GNA11	GNA11
GNA15	GNA15
S1PR4	S1PR4
NCLN	NCLN
CELF5	CELF5
NFIC	NFIC
SMIM24	SMIM24
DOHH	DOHH
FZR1	FZR1
MFSD12	MFSD12
C19orf71	TEKTIP1
HMG20B	HMG20B
GIPC3	GIPC3
TBXA2R	TBXA2R
CACTIN-AS1	CACTIN-AS1
CACTIN	CACTIN
PIP5K1C	PIP5K1C
TJP3	TJP3
APBA3	APBA3
MRPL54	MRPL54
RAX2	RAX2
MATK	MATK
ZFR2	ZFR2
ATCAY	ATCAY
NMRK2	NMRK2
DAPK3	DAPK3
EEF2	EEF2
PIAS4	PIAS4
ZBTB7A	ZBTB7A
MAP2K2	MAP2K2
CREB3L3	CREB3L3
SIRT6	SIRT6
ANKRD24	ANKRD24
EBI3	EBI3
YJU2	YJU2
SHD	SHD
TMIGD2	TMIGD2
FSD1	FSD1
STAP2	STAP2
MPND	MPND
SH3GL1	SH3GL1
CHAF1A	CHAF1A
UBXN6	UBXN6
HDGFL2	HDGFL2
PLIN4	PLIN4
PLIN5	PLIN5
LRG1	LRG1
SEMA6B	SEMA6B
TNFAIP8L1	TNFAIP8L1
MYDGF	MYDGF
DPP9	DPP9
DPP9-AS1	DPP9-AS1
MIR7-3HG	MIR7-3HG
FEM1A	FEM1A
TICAM1	TICAM1
PLIN3	PLIN3
ARRDC5	ARRDC5
UHRF1	UHRF1
KDM4B	KDM4B
PTPRS	PTPRS
ZNRF4	ZNRF4
TINCR	TINCR
SAFB2	SAFB2
SAFB	SAFB
RPL36	RPL36
MICOS13	MICOS13
HSD11B1L	HSD11B1L
LONP1	LONP1
CATSPERD	CATSPERD
PRR22	PRR22
DUS3L	DUS3L
NRTN	NRTN
FUT6	FUT6
FUT3	FUT3
FUT5	FUT5
NDUFA11	NDUFA11
VMAC	VMAC
CAPS	CAPS
RANBP3	RANBP3
RFX2	RFX2
ACSBG2	ACSBG2
MLLT1	MLLT1
ACER1	ACER1
CLPP	CLPP
ALKBH7	ALKBH7
PSPN	PSPN
GTF2F1	GTF2F1
KHSRP	KHSRP
SLC25A41	SLC25A41
SLC25A23	SLC25A23
CRB3	CRB3
DENND1C	DENND1C
TUBB4A	TUBB4A
TNFSF9	TNFSF9
CD70	CD70
TNFSF14	TNFSF14
C3	C3
GPR108	GPR108
TRIP10	TRIP10
SH2D3A	SH2D3A
VAV1	VAV1
ADGRE1	ADGRE1
MBD3L2B	MBD3L2B
MBD3L5	MBD3L5
MBD3L4	MBD3L4
MBD3L2	MBD3L2
MBD3L3	MBD3L3
ZNF557	ZNF557
INSR	INSR
ARHGEF18	ARHGEF18
PEX11G	PEX11G
TEX45	SAXO5
ZNF358	ZNF358
MCOLN1	MCOLN1
PNPLA6	PNPLA6
CAMSAP3	CAMSAP3
XAB2	XAB2
PET100	PET100
PCP2	PCP2
STXBP2	STXBP2
RETN	RETN
MCEMP1	MCEMP1
TRAPPC5	TRAPPC5
FCER2	FCER2
CLEC4G	CLEC4G
CD209	CD209
CLEC4M	CLEC4M
EVI5L	EVI5L
PRR36	PRR36
LRRC8E	LRRC8E
MAP2K7	MAP2K7
TGFBR3L	TGFBR3L
SNAPC2	SNAPC2
CTXN1	CTXN1
TIMM44	TIMM44
ELAVL1	ELAVL1
CCL25	CCL25
COL5A3	COL5A3
THSD8	THSD8
RNASEH2A	RNASEH2A
RTBDN	RTBDN
MAST1	MAST1
DNASE2	DNASE2
KLF1	KLF1
GCDH	GCDH
SYCE2	SYCE2
FARSA	FARSA
FARSA-AS1	FARSA-AS1
CALR	CALR
RAD23A	RAD23A
GADD45GIP1	GADD45GIP1
DAND5	DAND5
NFIX	NFIX
LYL1	LYL1
TRMT1	TRMT1
NACC1	NACC1
STX10	STX10
IER2	IER2
CACNA1A	CACNA1A
CCDC130	YJU2B
MRI1	MRI1
C19orf53	C19orf53
ZSWIM4	ZSWIM4
AC020916.1	ZSWIM4-AS1
NANOS3	NANOS3
C19orf57	BRME1
CC2D1A	CC2D1A
PODNL1	PODNL1
DCAF15	DCAF15
RFX1	RFX1
RLN3	RLN3
IL27RA	IL27RA
PALM3	PALM3
MISP3	MISP3
C19orf67	C19orf67
SAMD1	SAMD1
PRKACA	PRKACA
ASF1B	ASF1B
ADGRL1	ADGRL1
LINC01841	LINC01841
LINC01842	LINC01842
ADGRE5	ADGRE5
DDX39A	DDX39A
PKN1	PKN1
PTGER1	PTGER1
GIPC1	GIPC1
DNAJB1	DNAJB1
TECR	TECR
NDUFB7	NDUFB7
CLEC17A	CLEC17A
ADGRE3	ADGRE3
ZNF333	ZNF333
ADGRE2	ADGRE2
OR7C1	OR7C1
OR7A5	OR7A5
OR7A10	OR7A10
OR7A17	OR7A17
OR7C2	OR7C2
SLC1A6	SLC1A6
CCDC105	TEKTL1
CASP14	CASP14
OR1I1	OR1I1
SYDE1	SYDE1
ILVBL	ILVBL-AS1
NOTCH3	NOTCH3
EPHX3	EPHX3
BRD4	BRD4
AKAP8	AKAP8
AKAP8L	AKAP8L
WIZ	WIZ
RASAL3	RASAL3
PGLYRP2	PGLYRP2
CYP4F22	CYP4F22
CYP4F8	CYP4F8
CYP4F3	CYP4F3
CYP4F12	CYP4F12
OR10H2	OR10H2
OR10H3	OR10H3
OR10H5	OR10H5
OR10H1	OR10H1
LINC01764	UCA1-AS1
UCA1	UCA1
CYP4F2	CYP4F2
CYP4F11	CYP4F11
OR10H4	OR10H4
LINC00661	LINC00661
LINC00905	LINC00905
LINC01855	LINC00905
TPM4	TPM4
RAB8A	RAB8A
HSH2D	HSH2D
CIB3	CIB3
FAM32A	FAM32A
AP1M1	AP1M1
KLF2	KLF2
EPS15L1	EPS15L1
CALR3	CALR3
C19orf44	C19orf44
CHERP	CHERP
SLC35E1	SLC35E1
MED26	MED26
SMIM7	SMIM7
TMEM38A	TMEM38A
NWD1	NWD1
SIN3B	SIN3B
F2RL3	F2RL3
CPAMD8	CPAMD8
HAUS8	HAUS8
MYO9B	MYO9B
USE1	USE1
OCEL1	OCEL1
NR2F6	NR2F6
USHBP1	USHBP1
BABAM1	BABAM1
ANKLE1	ANKLE1
ABHD8	ABHD8
MRPL34	MRPL34
DDA1	DDA1
ANO8	ANO8
GTPBP3	GTPBP3
PLVAP	PLVAP
CCDC194	CCDC194
BST2	BST2
BISPR	BISPR
MVB12A	MVB12A
TMEM221	TMEM221
NXNL1	NXNL1
SLC27A1	SLC27A1
PGLS	PGLS
NIBAN3	NIBAN3
COLGALT1	COLGALT1
UNC13A	UNC13A
MAP1S	MAP1S
FCHO1	FCHO1
B3GNT3	B3GNT3
INSL3	INSL3
JAK3	JAK3
RPL18A	RPL18A
SLC5A5	SLC5A5
CCDC124	CCDC124
KCNN1	KCNN1
ARRDC2	ARRDC2
IL12RB1	IL12RB1
MAST3	MAST3
PIK3R2	PIK3R2
IFI30	IFI30
MPV17L2	MPV17L2
RAB3A	RAB3A
PDE4C	PDE4C
IQCN	IQCN
JUND	JUND
LSM4	LSM4
PGPEP1	PGPEP1
GDF15	GDF15
LRRC25	LRRC25
SSBP4	SSBP4
ISYNA1	ISYNA1
ELL	ELL
FKBP8	FKBP8
KXD1	KXD1
AC005253.1	KXD1-AS1
UBA52	UBA52
CRLF1	CRLF1
REX1BD	REX1BD
TMEM59L	TMEM59L
KLHL26	KLHL26
CRTC1	CRTC1
COMP	COMP
UPF1	UPF1
GDF1	GDF1
CERS1	CERS1
COPE	COPE
DDX49	DDX49
HOMER3	HOMER3
HOMER3-AS1	HOMER3-AS1
SUGP2	SUGP2
ARMC6	ARMC6
SLC25A42	SLC25A42
TMEM161A	TMEM161A
MEF2B	MEF2B
BORCS8	BORCS8
RFXANK	RFXANK
NR2C2AP	NR2C2AP
NCAN	NCAN
HAPLN4	HAPLN4
TM6SF2	TM6SF2
SUGP1	SUGP1
MAU2	MAU2
GATAD2A	GATAD2A
TSSK6	TSSK6
NDUFA13	NDUFA13
YJEFN3	YJEFN3
CILP2	CILP2
PBX4	PBX4
LPAR2	LPAR2
GMIP	GMIP
ATP13A1	ATP13A1
ZNF101	ZNF101
ZNF14	ZNF14
LINC00663	LINC00663
ZNF506	ZNF506
ZNF253	ZNF253
ZNF93	ZNF93
ZNF682	ZNF682
ZNF90	ZNF90
ZNF486	ZNF486
ZNF737	ZNF737
ZNF626	ZNF626
ZNF66	ZNF66
ZNF85	ZNF85
ZNF430	ZNF430
ZNF714	ZNF714
ZNF431	ZNF431
ZNF708	ZNF708
ZNF738	ZNF738
ZNF493	ZNF493
LINC00664	LINC00664
ZNF429	ZNF429
KRTDAP	KRTDAP
DMKN	DMKN
SBSN	SBSN
TMEM147-AS1	TMEM147-AS1
TMEM147	TMEM147
ATP4A	ATP4A
PMIS2	PMIS2
LINC01766	LINC01766
HAUS5	HAUS5
RBM42	RBM42
ETV2	ETV2
COX6B1	COX6B1
UPK1A	UPK1A
UPK1A-AS1	UPK1A-AS1
ZBTB32	ZBTB32
KMT2B	KMT2B
IGFLR1	IGFLR1
U2AF1L4	U2AF1L4
PSENEN	PSENEN
LIN37	LIN37
HSPB6	HSPB6
PROSER3	PROSER3
ARHGAP33	ARHGAP33
PRODH2	PRODH2
NPHS1	NPHS1
KIRREL2	KIRREL2
APLP1	APLP1
NFKBID	NFKBID
HCST	HCST
TYROBP	TYROBP
LRFN3	LRFN3
SDHAF1	SDHAF1
SYNE4	SYNE4
ALKBH6	ALKBH6
CLIP3	CLIP3
THAP8	THAP8
WDR62	WDR62
OVOL3	OVOL3
POLR2I	POLR2I
TBCB	TBCB
CAPNS1	CAPNS1
COX7A1	COX7A1
ZNF565	ZNF565
ZNF146	ZNF146
LINC00665	LINC00665
ZFP14	ZFP14
ZFP82	ZFP82
ZNF566	ZNF566
ZNF260	ZNF260
ZNF529	ZNF529
ZNF529-AS1	ZNF529-AS1
ZNF382	ZNF382
ZNF461	ZNF461
LINC01534	ZNF567-DT
ZNF567	ZNF567
ZNF850	ZNF850
ZNF790-AS1	ZNF790-AS1
ZNF790	ZNF790
ZNF345	ZNF345
ZNF829	ZNF829
ZNF568	ZNF568
ZNF420	ZNF420
ZNF585A	ZNF585A
ZNF585B	ZNF585B
ZNF383	ZNF383
LINC01535	LINC01535
ZNF875	ZNF875
ZNF527	ZNF527
ZNF569	ZNF569
ZNF570	ZNF570
ZNF793-AS1	ZNF793-AS1
ZNF793	ZNF793
ZNF571-AS1	ZNF571-AS1
ZNF540	ZNF540
ZNF571	ZNF571
ZFP30	ZFP30
ZNF781	ZNF781
ZNF607	ZNF607
ZNF573	ZNF573
WDR87	WDR87
SIPA1L3	SIPA1L3
DPF1	DPF1
SPINT2	SPINT2
PPP1R14A	PPP1R14A
YIF1B	YIF1B
C19orf33	C19orf33
KCNK6	KCNK6
CATSPERG	CATSPERG
PSMD8	PSMD8
GGN	GGN
SPRED3	SPRED3
FAM98C	FAM98C
RASGRP4	RASGRP4
RYR1	RYR1
MAP4K1	MAP4K1
EIF3K	EIF3K
ACTN4	ACTN4
CAPN12	CAPN12
LGALS7	LGALS7
LGALS7B	LGALS7B
LGALS4	LGALS4
ECH1	ECH1
HNRNPL	HNRNPL
RINL	RINL
SIRT2	SIRT2
NFKBIB	NFKBIB
CCER2	CCER2
SARS2	SARS2
MRPS12	MRPS12
ERVK9-11	ERVK9-11
FBXO17	FBXO17
FBXO27	FBXO27
ACP7	ACP7
PAK4	PAK4
AC011443.1	PAK4-AS1
NCCRP1	NCCRP1
SYCN	SYCN
IFNL3	IFNL3
IFNL2	IFNL2
IFNL1	IFNL1
LRFN1	LRFN1
GMFG	GMFG
SAMD4B	SAMD4B
PAF1	PAF1
MED29	MED29
ZFP36	ZFP36
PLEKHG2	PLEKHG2
RPS16	RPS16
SUPT5H	SUPT5H
TIMM50	TIMM50
DLL3	DLL3
SELENOV	SELENOV
EID2B	EID2B
EID2	EID2
LGALS13	LGALS13
LGALS16	LGALS16
LGALS14	LGALS14
CLC	CLC
LEUTX	LEUTX
DYRK1B	DYRK1B
FBL	FBL
FCGBP	FCGBP
PSMC4	PSMC4
ZNF546	ZNF546
ZNF780B	ZNF780B
ZNF780A	ZNF780A
MAP3K10	MAP3K10
TTC9B	TTC9B
CNTD2	CCNP
AKT2	AKT2
C19orf47	C19orf47
PLD3	PLD3
HIPK4	HIPK4
PRX	PRX
SERTAD1	SERTAD1
SERTAD3	SERTAD3
BLVRB	BLVRB
SPTBN4	SPTBN4
SHKBP1	SHKBP1
LTBP4	LTBP4
NUMBL	NUMBL
COQ8B	COQ8B
ITPKC	ITPKC
C19orf54	ACTMAP
SNRPA	SNRPA
MIA	MIA
RAB4B	RAB4B
EGLN2	EGLN2
CYP2A6	CYP2A6
CYP2A7	CYP2A7
CYP2B6	CYP2B6
CYP2A13	CYP2A13
CYP2F1	CYP2F1
CYP2S1	CYP2S1
AXL	AXL
HNRNPUL1	HNRNPUL1
TGFB1	TGFB1
CCDC97	CCDC97
TMEM91	TMEM91
B9D2	B9D2
EXOSC5	EXOSC5
BCKDHA	BCKDHA
B3GNT8	B3GNT8
DMAC2	DMAC2
ERICH4	ERICH4
PCAT19	PCAT19
LINC01480	LINC01480
CEACAM21	CEACAM21
CEACAM4	CEACAM4
CEACAM7	CEACAM7
CEACAM5	CEACAM5
CEACAM6	CEACAM6
CEACAM3	CEACAM3
LYPD4	LYPD4
DMRTC2	DMRTC2
RPS19	RPS19
CD79A	CD79A
ARHGEF1	ARHGEF1
ERFL	ERFL
RABAC1	RABAC1
ATP1A3	ATP1A3
GRIK5	GRIK5
ZNF574	ZNF574
POU2F2	POU2F2
DEDD2	DEDD2
ZNF526	ZNF526
GSK3A	GSK3A
ERF	ERF
CIC	CIC
PAFAH1B3	PAFAH1B3
PRR19	PRR19
TMEM145	TMEM145
MEGF8	MEGF8
CNFN	CNFN
LIPE-AS1	LIPE-AS1
LIPE	LIPE
CXCL17	CXCL17
CEACAM1	CEACAM1
CEACAM8	CEACAM8
PSG3	PSG3
PSG8	PSG8
PSG8-AS1	PSG8-AS1
PSG1	PSG1
PSG6	PSG6
PSG7	PSG7
AC004784.1	PSG11-AS1
PSG11	PSG11
PSG2	PSG2
PSG5	PSG5
PSG4	PSG4
PSG9	PSG9
AC005392.2	LINC03078
ZNF575	ZNF575
ELSPBP1	ELSPBP1
CABP5	CABP5
PLA2G4C	PLA2G4C
PLA2G4C-AS1	PLA2G4C-AS1
LIG1	LIG1
ZSWIM9	ZSWIM9
CARD8-AS1	CARD8-AS1
ZNF114-AS1	ZNF114-AS1
ZNF114	ZNF114
CCDC114	ODAD1
EMP3	EMP3
TMEM143	TMEM143
SYNGR4	SYNGR4
KDELR1	KDELR1
GRIN2D	GRIN2D
GRWD1	GRWD1
KCNJ14	KCNJ14
CYTH2	CYTH2
LMTK3	LMTK3
SULT2B1	SULT2B1
FAM83E	SACK1E
SPACA4	SPACA4
RPL18	RPL18
SPHK2	SPHK2
DBP	DBP
CA11	CA11
NTN5	NTN5
FUT2	FUT2
MAMSTR	MAMSTR
RASIP1	RASIP1
IZUMO1	IZUMO1
FUT1	FUT1
FGF21	FGF21
BCAT2	BCAT2
HSD17B14	HSD17B14
PLEKHA4	PLEKHA4
PPP1R15A	PPP1R15A
TULP2	TULP2
NUCB1	NUCB1
NUCB1-AS1	NUCB1-AS1
DHDH	DHDH
BAX	BAX
FTL	FTL
GYS1	GYS1
RUVBL2	RUVBL2
LHB	LHB
CGB3	CGB3
CGB2	CGB2
CGB1	CGB1
CGB5	CGB5
CGB8	CGB8
CGB7	CGB7
NTF4	NTF4
KCNA7	KCNA7
SNRNP70	SNRNP70
LIN7B	LIN7B
C19orf73	C19orf73
PPFIA3	PPFIA3
HRC	HRC
TRPM4	TRPM4
SLC6A16	SLC6A16
CD37	CD37
TEAD2	TEAD2
DKKL1	DKKL1
CCDC155	KASH5
PTH2	PTH2
GFY	GFY
SLC17A7	SLC17A7
PIH1D1	PIH1D1
ALDH16A1	ALDH16A1
FLT3LG	FLT3LG
RPL13A	RPL13A
RPS11	RPS11
FCGRT	FCGRT
RCN3	RCN3
NOSIP	NOSIP
PRRG2	PRRG2
PRR12	PRR12
RRAS	RRAS
SCAF1	SCAF1
IRF3	IRF3
BCL2L12	BCL2L12
PRMT1	PRMT1
ADM5	ADM5
CPT1C	CPT1C
TSKS	TSKS
AP2A1	AP2A1
FUZ	FUZ
MED25	MED25
PTOV1-AS1	PTOV1-AS1
PTOV1	PTOV1
PTOV1-AS2	PTOV1-AS2
PNKP	PNKP
AKT1S1	AKT1S1
TBC1D17	TBC1D17
IL4I1	IL4I1
NUP62	NUP62
ATF5	ATF5
SIGLEC11	SIGLEC11
VRK3	VRK3
ZNF473	ZNF473
IZUMO2	IZUMO2
MYH14	MYH14
KCNC3	KCNC3
NR1H2	NR1H2
NAPSA	NAPSA
POLD1	POLD1
SPIB	SPIB
MYBPC2	MYBPC2
FAM71E1	GARIN5A
EMC10	EMC10
JOSD2	JOSD2
ASPDH	ASPDH
LRRC4B	LRRC4B
SYT3	SYT3
C19orf81	C19orf81
SHANK1	SHANK1
CLEC11A	CLEC11A
GPR32	GPR32
ACP4	ACP4
C19orf48	C19orf48P
KLK1	KLK1
KLK15	KLK15
KLK3	KLK3
KLK2	KLK2
KLK4	KLK4
KLK5	KLK5
KLK6	KLK6
KLK7	KLK7
KLK8	KLK8
KLK9	KLK9
KLK10	KLK10
KLK11	KLK11
KLK12	KLK12
KLK13	KLK13
KLK14	KLK14
CTU1	CTU1
SIGLEC9	SIGLEC9
SIGLEC7	SIGLEC7
CD33	CD33
SIGLECL1	SIGLECL1
LINC01872	LINC01872
IGLON5	IGLON5
VSIG10L	VSIG10L
ETFB	ETFB
CLDND2	CLDND2
NKG7	NKG7
LIM2	LIM2
C19orf84	C19orf84
SIGLEC10	SIGLEC10
AC008750.1	SIGLEC10-AS2
SIGLEC8	SIGLEC8
CEACAM18	CEACAM18
SIGLEC12	SIGLEC12
SIGLEC6	SIGLEC6
ZNF175	ZNF175
SIGLEC5	SIGLEC5
SIGLEC14	SIGLEC14
SPACA6P-AS	ARHGAP21
SPACA6	SPACA6
HAS1	HAS1
FPR1	FPR1
FPR2	FPR2
FPR3	FPR3
ZNF577	ZNF577
ZNF649-AS1	ZNF649-AS1
ZNF649	ZNF649
ZNF613	ZNF613
ZNF350-AS1	ZNF350-AS1
ZNF350	ZNF350
ZNF615	ZNF615
ZNF614	ZNF614
ZNF432	ZNF432
ZNF841	ZNF841
ZNF616	ZNF616
ZNF836	ZNF836
PPP2R1A	PPP2R1A
ZNF766	ZNF766
ZNF480	ZNF480
ZNF610	ZNF610
ZNF880	ZNF880
ZNF528-AS1	ZNF528-AS1
ZNF528	ZNF528
ZNF534	ZNF534
ZNF578	ZNF578
ZNF808	ZNF808
ZNF701	ZNF701
ZNF83	ZNF83
ZNF611	ZNF611
ZNF600	ZNF600
ZNF28	ZNF28
ZNF468	ZNF468
ZNF320	ZNF320
ZNF888	ZNF888
ZNF816	ZNF816
ERVV-1	ERVV-1
ERVV-2	ERVV-2
ZNF160	ZNF160
ZNF415	ZNF415
ZNF347	ZNF347
ZNF665	ZNF665
ZNF677	ZNF677
VN1R2	VN1R2
VN1R4	VN1R4
ZNF845	ZNF845
ZNF525	ZNF525
ZNF765	ZNF765
ZNF761	ZNF761
ZNF813	ZNF813
ZNF331	ZNF331
DPRX	DPRX
NLRP12	NLRP12
MYADM	MYADM
PRKCG	PRKCG
CACNG7	CACNG7
CACNG8	CACNG8
CACNG6	CACNG6
VSTM1	VSTM1
TARM1	TARM1
OSCAR	OSCAR
NDUFA3	NDUFA3
TFPT	TFPT
PRPF31	PRPF31
CNOT3	CNOT3
LENG1	LENG1
TMC4	TMC4
MBOAT7	MBOAT7
TSEN34	TSEN34
ZNF135	ZNF135
ZSCAN18	ZSCAN18
ZNF329	ZNF329
ZNF544	ZNF544
ZNF8	ZNF8
ERVK3-1	ZNF8-ERVK3-1
ZSCAN22	ZSCAN22
A1BG	A1BG
A1BG-AS1	A1BG-AS1
ZNF497	ZNF497
ZNF837	ZNF837
RPS5	RPS5
RNF225	RNF225
LINC02560	LINC02560
ZNF584	ZNF584
ZNF132	ZNF132
ZNF324B	ZNF324B
ZNF324	ZNF324
ZNF446	ZNF446
SLC27A5	SLC27A5
ZBTB45	ZBTB45
TRIM28	TRIM28
CHMP2A	CHMP2A
UBE2M	UBE2M
MZF1-AS1	MZF1-AS1
MZF1	MZF1
DEFB125	DEFB125
DEFB126	DEFB126
DEFB127	DEFB127
DEFB128	DEFB128
DEFB129	DEFB129
DEFB132	DEFB132
C20orf96	C20orf96
ZCCHC3	ZCCHC3
NRSN2-AS1	NRSN2-AS1
SOX12	SOX12
NRSN2	NRSN2
TRIB3	TRIB3
RBCK1	RBCK1
TBC1D20	TBC1D20
CSNK2A1	CSNK2A1
TCF15	TCF15
SRXN1	SRXN1
SCRT2	SCRT2
SLC52A3	SLC52A3
FAM110A	FAM110A
ANGPT4	ANGPT4
RSPO4	RSPO4
PSMF1	PSMF1
TMEM74B	TMEM74B
C20orf202	C20orf202
RAD21L1	RAD21L1
SNPH	SNPH
SDCBP2	SDCBP2
SDCBP2-AS1	SDCBP2-AS1
FKBP1A	FKBP1A
NSFL1C	NSFL1C
SIRPB2	SIRPB2
SIRPD	SIRPD
SIRPB1	SIRPB1
SIRPG	SIRPG
SIRPG-AS1	SIRPG-AS1
SIRPA	SIRPA
PDYN-AS1	PDYN-AS1
PDYN	PDYN
STK35	STK35
TGM3	TGM3
TGM6	TGM6
SNRPB	SNRPB
ZNF343	ZNF343
TMC2	TMC2
NOP56	NOP56
IDH3B	IDH3B
EBF4	EBF4
CPXM1	CPXM1
C20orf141	C20orf141
TMEM239	TMEM239
PCED1A	PCED1A
VPS16	VPS16
PTPRA	PTPRA
GNRH2	GNRH2
MRPS26	MRPS26
OXT	OXT
AVP	AVP
UBOX5-AS1	UBOX5-AS1
UBOX5	UBOX5
FASTKD5	FASTKD5
LZTS3	LZTS3
DDRGK1	DDRGK1
ITPA	ITPA
SLC4A11	SLC4A11
C20orf194	DNAAF9
ATRN	ATRN
GFRA4	GFRA4
ADAM33	ADAM33
SIGLEC1	SIGLEC1
HSPA12B	HSPA12B
C20orf27	ADISSP
SPEF1	SPEF1
CENPB	CENPB
CDC25B	CDC25B
LINC01730	LINC01730
AP5S1	AP5S1
MAVS	MAVS
PANK2	PANK2
RNF24	RNF24
SMOX	SMOX
LINC01433	LINC01433
ADRA1D	ADRA1D
PRNP	PRNP
PRND	PRND
PRNT	PRNT
RASSF2	RASSF2
SLC23A2	SLC23A2
TMEM230	TMEM230
PCNA	PCNA
CDS2	CDS2
PROKR2	PROKR2
LINC00658	LINC00658
LINC00654	LINC00654
LINC01729	LINC00654
GPCPD1	GPCPD1
SHLD1	SHLD1
CHGB	CHGB
TRMT6	TRMT6
MCM8	MCM8
MCM8-AS1	MCM8-AS1
CRLS1	CRLS1
LRRN4	LRRN4
FERMT1	FERMT1
CASC20	CASC20
LINC01713	LINC01713
BMP2	BMP2
LINC01428	LINC01428
LINC01751	LINC01751
LINC01706	LINC01706
HAO1	HAO1
TMX4	TMX4
PLCB1	PLCB1
PLCB1-IT1	PLCB1-IT1
PLCB4	PLCB4
LAMP5-AS1	LAMP5-AS1
LAMP5	LAMP5
PAK5	PAK5
PARAL1	PARAL1
ANKEF1	ANKEF1
SNAP25-AS1	SNAP25-AS1
SNAP25	SNAP25
MKKS	MKKS
SLX4IP	SLX4IP
JAG1	JAG1
LINC01752	LINC01752
C20orf187	LINC02871
LINC00687	LINC00687
BTBD3	BTBD3
LINC01722	LINC01722
LINC01723	LINC01723
SPTLC3	SPTLC3
ISM1	ISM1
ISM1-AS1	ISM1-AS1
TASP1	TASP1
ESF1	ESF1
NDUFAF5	NDUFAF5
SEL1L2	SEL1L2
MACROD2	MACROD2
FLRT3	FLRT3
MACROD2-IT1	MACROD2-IT1
MACROD2-AS1	MACROD2-AS1
KIF16B	KIF16B
SNRPB2	SNRPB2
OTOR	OTOR
PCSK2	PCSK2
BFSP1	BFSP1
DSTN	DSTN
RRBP1	RRBP1
BANF2	BANF2
SNX5	SNX5
OVOL2	OVOL2
MGME1	MGME1
PET117	PET117
KAT14	KAT14
ZNF133	ZNF133
LINC00851	LINC00851
DZANK1	DZANK1
POLR3F	POLR3F
RBBP9	RBBP9
SEC23B	SEC23B
SMIM26	SMIM26
DTD1	DTD1
LINC00652	LINC00652
LINC00653	LCDR
C20orf78	SCP2D1-AS1
SCP2D1	SCP2D1
SLC24A3	SLC24A3
